uri,url,author_handle,text,created_at,like_count,repost_count,reply_count,quote_count
at://did:plc:a4atdflwb3bimuph4jbhuse3/app.bsky.feed.post/3mmwlwmo6ac2z,https://bsky.app/profile/cohousedem.bsky.social/post/3mmwlwmo6ac2z,cohousedem.bsky.social,"“Despite the Trump administration’s attempts to outlaw abortion entirely, Colorado remains a beacon for safe, legal and protected reproductive health care.” - Rep. @replorenagarcia.bsky.social",2026-05-28T17:58:19.086Z,2,0,1,0
at://did:plc:opjr5c3pnu7qbq3rp2bupye7/app.bsky.feed.post/3mmwl6yhkrc2a,https://bsky.app/profile/passcertified.bskyverified.social/post/3mmwl6yhkrc2a,passcertified.bskyverified.social,"Today is International Day of Action for Women's Health! ♀️⚕️✅

For health & safety resources, visit: passcertified.org/resources-ov...",2026-05-28T17:45:06.141Z,3,2,0,0
at://did:plc:gqur7z6n4c2yut6gx4sdxc6c/app.bsky.feed.post/3mmwkmiwdg22f,https://bsky.app/profile/baconneggs84.bsky.social/post/3mmwkmiwdg22f,baconneggs84.bsky.social,"Thank God this did not pass in NC! Another abortion ban attempt- this one is extreme. It would’ve allowed deadly force, noted conception at fertilization, and would convict women automatically of murder!

This is dangerous! I’m glad it failed.  #AbortionBan

www.wcnc.com/article/news...",2026-05-28T17:34:45.872Z,0,0,1,0
at://did:plc:i4tgn42sadgvr3hkslicvpjs/app.bsky.feed.post/3mmz6vohdes2x,https://bsky.app/profile/oldtimeham.bsky.social/post/3mmz6vohdes2x,oldtimeham.bsky.social,"Republican Justice Alito
dealt women's rights a rude veto.
His awful decree
so offends you and me,
that he now moves about incognito.",2026-05-29T18:43:07.975Z,0,0,0,0
at://did:plc:pelcx6335zuov2bi6kday2q6/app.bsky.feed.post/3mmz6hfw76s2p,https://bsky.app/profile/mtacalendar.bsky.social/post/3mmz6hfw76s2p,mtacalendar.bsky.social,"Sat:
Thumb Rights, TLHR, Feminist Legal Support & more hold Seminar ""Her Movement, We Move(ing) Exploring Women's Rights as an Activist: Through Bung Netiporn"" at Thammasat University, BKK
&
West Midlands Hongkonger Support CIC & Trafford HongKongers hold performance of ""May 35th"" Birmingham UK
/4",2026-05-29T18:35:09.264Z,0,0,1,0
at://did:plc:iwqdab3ifz6ooighwhslpiiz/app.bsky.feed.post/3mmz5vdw37x2w,https://bsky.app/profile/sassy0210.bsky.social/post/3mmz5vdw37x2w,sassy0210.bsky.social,"Sojurner Truth--Abolitionist. Women’s Rights Activist. Preacher. Spy.
Born Isabella Baumfree, she was enslaved from birth. She escaped to freedom in 1826 carrying her infant daughter and never looked back. 
#SheShed #BlackHistoryisAmericanHistory",2026-05-29T18:25:03.182Z,30,14,2,0
at://did:plc:pelcx6335zuov2bi6kday2q6/app.bsky.feed.post/3mmz5nkap2k2p,https://bsky.app/profile/mtacalendar.bsky.social/post/3mmz5nkap2k2p,mtacalendar.bsky.social,"There are 15 events in the calendar this weekend. 2 exhibitions, 1 Global Day of action, 4 Tiananmen commemoration events, 2 workshops, 1 seminar, 2 film events, 1 sapphic pride event, 1 fundraiser & 1 protest.

Links to the events & more in the calendar here:
calendar.google.com/calendar/emb...
2/",2026-05-29T18:20:41.386Z,1,0,1,0
at://did:plc:l5frbcjkce3qevn46zgjkzxm/app.bsky.feed.post/3mmz5eioels2r,https://bsky.app/profile/heymickie42.bsky.social/post/3mmz5eioels2r,heymickie42.bsky.social,"Trans women are supportive of women's rights/spaces because we ARE women. And the Democratic Party, as a whole, sure does act like there are no consequences. Very few dem pols can speak about us or our issues with anything like informed clarity or compassion 
They act like we're a nuisance instead",2026-05-29T18:15:37.747Z,1,0,1,0
at://did:plc:ttmxxh26a6xgbfl4e7ub3imf/app.bsky.feed.post/3mmz4skmcsc2k,https://bsky.app/profile/gmcclurg17.bsky.social/post/3mmz4skmcsc2k,gmcclurg17.bsky.social,"I disagree, there aren't any political consequences to trans exclusion/elimination...

But there is... Trans community has had a long history of being supportive of women's rights/spaces and changing/advancing our society towards social equality. Without their future support the Dems is f**ked. js",2026-05-29T18:05:35.798Z,0,0,1,0
at://did:plc:sjiosisc35beltf3hoe6zwmv/app.bsky.feed.post/3mmz4aijb322b,https://bsky.app/profile/kanova.bsky.social/post/3mmz4aijb322b,kanova.bsky.social,"Imagine republicans criticizing Iran on the basis of, wait for it, women’s rights. I’m mad",2026-05-29T17:55:29.621Z,0,0,0,0
at://did:plc:aiz2o3hhpuwzv54rpbywqu2y/app.bsky.feed.post/3mmz4a5jsy22k,https://bsky.app/profile/mtbotany.bsky.social/post/3mmz4a5jsy22k,mtbotany.bsky.social,"Trans rights are women's rights.

If trans women are not free to exist then cis women are also not free, because this cudgel can be turned on them the moment anyone is offended by anything they do.",2026-05-29T17:55:18.104Z,2,1,1,0
at://did:plc:3hkvjk3s7etvwhpqxbeb6trk/app.bsky.feed.post/3mmz2dirf6k2t,https://bsky.app/profile/russiaownsmaga.bsky.social/post/3mmz2dirf6k2t,russiaownsmaga.bsky.social,"Poor widdle Johnny all hurt and depressed. Remember that had he won he'd still be pushing GOP BS down everyone's throat, tearing at women's rights, voter rights.

He's not the frog. He's the scorpion and all of America is the frog.

He's a derpy little chud.

Let the GOP eat each other alive",2026-05-29T17:21:23.067Z,0,0,0,0
at://did:plc:udao64uv6xjmha765zmxfiwc/app.bsky.feed.post/3mmyzybr2ck25,https://bsky.app/profile/enzo-blanchard.bsky.social/post/3mmyzybr2ck25,enzo-blanchard.bsky.social,Love your focus on women's rights! 😊,2026-05-29T17:15:06.032321+00:00,0,0,0,0
at://did:plc:z4azwfwdyessd4xpcw2wsiin/app.bsky.feed.post/3mmyzoknj3c2y,https://bsky.app/profile/altdivide.bsky.social/post/3mmyzoknj3c2y,altdivide.bsky.social,You have said nothing about women’s rights and autonomy which have been under threat by trump. Will California support women under your leadership? Serious replies only.,2026-05-29T17:09:40.394Z,1,0,3,0
at://did:plc:xr6k4ic7dnyjabthigkp2z3h/app.bsky.feed.post/3mmyzdpnuoc2y,https://bsky.app/profile/jrtomlin.bsky.social/post/3mmyzdpnuoc2y,jrtomlin.bsky.social,"Sturgeon has repeatedly championed women’s rights and women in both Scotland and the rest of the UK have a lot to thank her for

This woman 100% agrees. The more they attack her, the more I admire her strength and courage.
talkingupscotlandtwo.com/2026/05/29/s...",2026-05-29T17:03:36.549Z,4,2,0,1
at://did:plc:tddrncdtt2gmupkohgcz72mp/app.bsky.feed.post/3mmyyybgi622v,https://bsky.app/profile/socialimpurity.bsky.social/post/3mmyyybgi622v,socialimpurity.bsky.social,"@aoc.bsky.social converted to Islam. Makes sense: fanatical, stupid, against women's rights and freedom.",2026-05-29T16:57:12.528Z,0,0,0,0
at://did:plc:bhpniugmbkajtm2udbf4ejd3/app.bsky.feed.post/3mmyyvpz62c2z,https://bsky.app/profile/lunargoddessera.bsky.social/post/3mmyyvpz62c2z,lunargoddessera.bsky.social,"📚💙 49 / 100 ― 13/05/'26

˗ˏˋ ☾✧ ― Trad Wife ˎˊ˗
by Saratoga Schaefer

✧ ᴄᴀᴡᴘɪʟᴇ: 9.14 / 10
✧ ꜱᴛᴀʀ: 4.5 / 5

― FEMALE RAGE AT ITS FINEST. Gurl, I was fucking cheering for her by the end of this. I support women's rights and their wrongs. Bless her and her lil family tbh! ❤️",2026-05-29T16:55:47.153Z,2,0,1,0
at://did:plc:rqj747cvjmyfw27lziydwp4u/app.bsky.feed.post/3mmyyutxx4c2b,https://bsky.app/profile/indiawilloughby.bsky.social/post/3mmyyutxx4c2b,indiawilloughby.bsky.social,1/ BREAKING: Women’s Rights and anti-abortion campaigners Christian Concern are to sue Christian Activists - who run a local church - for being nice to trans people. Allowing trans people to pee in the Ladies has been illegal in the UK since last April’s landmark UKSC ruling.,2026-05-29T16:55:17.756Z,53,10,4,1
at://did:plc:hgqdfvgpworoutu2y7w333on/app.bsky.feed.post/3mmyyumdyhs27,https://bsky.app/profile/jonnygf.bsky.social/post/3mmyyumdyhs27,jonnygf.bsky.social,"Would you trust Nigel Farage with women's rights? Take our poll and have your say - The Mirror

apple.news/ACgFAVaXFSXW...",2026-05-29T16:55:09.763Z,0,0,0,0
at://did:plc:wjta7o5uszx7zkukisqlknho/app.bsky.feed.post/3mmyyny6v4e2z,https://bsky.app/profile/nationalreview.bsky.social/post/3mmyyny6v4e2z,nationalreview.bsky.social,"The Wild West of the Online Abortion Pill Business | Kathryn Jean Lopez 

https://www.nationalreview.com/corner/the-wild-west-of-the-online-abortion-pill-business/",2026-05-29T16:51:26.964632121Z,0,0,0,0
at://did:plc:wjta7o5uszx7zkukisqlknho/app.bsky.feed.post/3mmyymkzz7o2f,https://bsky.app/profile/nationalreview.bsky.social/post/3mmyymkzz7o2f,nationalreview.bsky.social,"The Wild West of the Online Abortion Pill Business | Kathryn Jean Lopez 

https://www.nationalreview.com/corner/the-wild-west-of-the-online-abortion-pill-business/",2026-05-29T16:50:39.637005857Z,0,0,0,0
at://did:plc:v5kjrzaw5gyc24r2nia6sbsp/app.bsky.feed.post/3mmyy7hni522y,https://bsky.app/profile/capitano-del-piero.bsky.social/post/3mmyy7hni522y,capitano-del-piero.bsky.social,And then donate it to pro women's rights in Trump's name,2026-05-29T16:43:20.188Z,0,0,0,0
at://did:plc:eq5x2rk6bzp4esklll6wwwka/app.bsky.feed.post/3mmyxlyq6vk2j,https://bsky.app/profile/generalstreet.bsky.social/post/3mmyxlyq6vk2j,generalstreet.bsky.social,Never understood American obsession about abuse of women in foreign countries when they are busy turning into the Taliban on women’s rights,2026-05-29T16:32:27.015Z,1,0,1,0
at://did:plc:goqh2c3wbkm5ff3swd2y4vtx/app.bsky.feed.post/3mmywisz7kc22,https://bsky.app/profile/resistor2025bull.bsky.social/post/3mmywisz7kc22,resistor2025bull.bsky.social,"Oh no, they won't spend their own money. Oligarchs are the whiniest welfare queens 👸 of all. 

I'd rather see my tax dollars go to equal/women's rights, the unhoused, veterans, and children. Let's throw in Medicaid for all, and then fight climate degradation. Hooray for planet earth 🌏!",2026-05-29T16:12:46.614Z,3,0,1,0
at://did:plc:6sytjlbkpq4affd5wbcvrfce/app.bsky.feed.post/3mmywbwhcz22j,https://bsky.app/profile/perfectrose2024.bsky.social/post/3mmywbwhcz22j,perfectrose2024.bsky.social,"Not sure who you are targeting with your expletive abbreviation but reading your timeline, it seems you are supportive of women's rights (or were in your profile comment), so maybe direct your comment to the right comment if not supportive of this Carolina Bill. Okay?",2026-05-29T16:08:55.341Z,0,0,0,0
at://did:plc:eej4ojwagi3xfdux5frlxzo2/app.bsky.feed.post/3mmyv45s53k2d,https://bsky.app/profile/judyz84.bsky.social/post/3mmyv45s53k2d,judyz84.bsky.social,"Do republican lawmakers have nothing else to do but up the attacks on women's rights?  ""In North Carolina they have introduced one the most abominable, dangerous, & downright disgusting bills in history of the state, classifying abortion as first-degree murder and thus punishable by death.""",2026-05-29T15:47:47.966Z,1,0,0,0
at://did:plc:m7jnf5jyapbffhetukrbfich/app.bsky.feed.post/3mmytzefmrs25,https://bsky.app/profile/sarahfelts.bsky.social/post/3mmytzefmrs25,sarahfelts.bsky.social,"#FThon26 update: With 3️⃣ days left 40+ people have chipped in & blew right through my goal, so I’ve upped it & am now just $140 from raising $3500! 

Now’s the time to donate to team Jagged Little Abortion Pill: fund.nnaf.org/sarahfelts26 

PS: I’m still loving the team graphic 😆",2026-05-29T15:28:20.487Z,2,0,0,0
at://did:plc:bw4kavxmgig3gooadg5ldvhp/app.bsky.feed.post/3mmytpkaeok23,https://bsky.app/profile/justjoaco.bsky.social/post/3mmytpkaeok23,justjoaco.bsky.social,"The Women Globe. (2026, February 10). The evolution of Women’s Rights: From History to Modern-Day movements. The Women Globe.",2026-05-29T15:21:54.024Z,0,0,0,0
at://did:plc:bw4kavxmgig3gooadg5ldvhp/app.bsky.feed.post/3mmytph4oas23,https://bsky.app/profile/justjoaco.bsky.social/post/3mmytph4oas23,justjoaco.bsky.social,"12/12

Women’s rights and social change helped define the spirit of the Roaring 20's because they challenged old traditions, expanded freedom, and transformed American society in lasting ways. They use their gender as a powerful tool of change @darioteran.bsky.social",2026-05-29T15:21:54.023Z,0,0,1,0
at://did:plc:jz46bc3dfdz4manpm4y2qyqs/app.bsky.feed.post/3mmyt2g5eek25,https://bsky.app/profile/radicalreports.bsky.social/post/3mmyt2g5eek25,radicalreports.bsky.social,Through the looking glass: How pro-family discourse weaponises anti-colonialism to restrict women’s rights,2026-05-29T15:11:02.130Z,0,0,0,0
at://did:plc:pelcx6335zuov2bi6kday2q6/app.bsky.feed.post/3mmysnymkws2y,https://bsky.app/profile/mtacalendar.bsky.social/post/3mmysnymkws2y,mtacalendar.bsky.social,"New event!
📆6th June
🕒3pm Eastern

@zephyrsociety.bsky.social hold a city walk to explore the history of the contribution of Chinese Americans to civil & human rights movements, the impact of events such as the cultural revolution & Tiananmen massacre on communities in NYC

Reg: luma.com/zs60",2026-05-29T15:04:05.292Z,2,2,0,0
at://did:plc:y2sxmjqjfshio4rw4wfrg7td/app.bsky.feed.post/3mmysg7dt3c2a,https://bsky.app/profile/rafaaaa123.bsky.social/post/3mmysg7dt3c2a,rafaaaa123.bsky.social,"12/12
The women’s rights movement of the 1920s left an important legacy that still impacts society today. The right to vote became one of the greatest achievements for women and inspired future generations to continue fighting for equality and civil rights.",2026-05-29T14:59:23.704Z,0,0,0,0
at://did:plc:y2sxmjqjfshio4rw4wfrg7td/app.bsky.feed.post/3mmysfvw5r22a,https://bsky.app/profile/rafaaaa123.bsky.social/post/3mmysfvw5r22a,rafaaaa123.bsky.social,"6/12
In 1920, the 19th Amendment was officially approved in the United States. This law gave women the legal right to vote and became one of the greatest achievements for women’s rights. It marked an important turning point in American history and equality.",2026-05-29T14:59:23.698Z,0,0,1,0
at://did:plc:p6phcjwkds5okrj5wuuhrxxn/app.bsky.feed.post/3mmysbyeu2c2u,https://bsky.app/profile/pushpst28.bsky.social/post/3mmysbyeu2c2u,pushpst28.bsky.social,"Everyone, help defeat these four traitors to women’s rights and health.

-HARRY GARCIA in the 69th
-AMBROSE CASTELLANO in the 70th
-DEBBIE RODELLA in the 41st
-JOSEPH SANCHEZ in the 40th

Huh weird how they are pairs like that. Whatever, CRUSH THESE ASSHOLES. NM please do this right.",2026-05-29T14:57:22.377Z,1,1,0,1
at://did:plc:eqynp52b6yfxo6t2wgqridwg/app.bsky.feed.post/3mmyrvznzmc2f,https://bsky.app/profile/bartfree.bsky.social/post/3mmyrvznzmc2f,bartfree.bsky.social,"Maga leader Pete Hegseth wrote the 2020 election was about America versus “ the Left.”    Maga has separated themselves from mainstream America , defining  integration, women’s rights & public benefits as “the left.” Below, a Maga extremist attacks an American  as a “lefty” for not being Maga.",2026-05-29T14:50:41.081Z,0,0,0,0
at://did:plc:4svnozh3vih3e7y5cttcuzy3/app.bsky.feed.post/3mmyrukqzhr22,https://bsky.app/profile/alamedapost.com/post/3mmyrukqzhr22,alamedapost.com,Alameda Author Spotlights Women’s Rights in “Where the Girls Were” https://alamedapost.com/features/arts/alameda-author-spotlights-womens-rights-in-where-the-girls-were/,2026-05-29T14:49:51.667Z,0,0,0,0
at://did:plc:lc6hdhnjkgccd6ysi7e23pll/app.bsky.feed.post/3mmyrqwc6qb2u,https://bsky.app/profile/bigearthdata.ai/post/3mmyrqwc6qb2u,bigearthdata.ai,"Women's Rights Park maintenance threatened by lack of federal funding
->Finger Lakes Times | More on ""Women's rights park federal funding"" at BigEarthData.ai",2026-05-29T14:47:49.555291+00:00,0,0,0,0
at://did:plc:pvcxicdndphhuiqczyzu43dw/app.bsky.feed.post/3mmyrj62q6625,https://bsky.app/profile/rosesbloom24.bsky.social/post/3mmyrj62q6625,rosesbloom24.bsky.social,"Shero, Sojourner Truth deliver's a powerful speech (Ar'n't I A Woman? - Ain’t I a Woman?) on African American women's rights on this day in 1851.",2026-05-29T14:43:29.485Z,44,26,0,0
at://did:plc:ywfcvjez33ey4z5rsf7pgdx2/app.bsky.feed.post/3mmyr6dgrrs2x,https://bsky.app/profile/mattevansc3.bsky.social/post/3mmyr6dgrrs2x,mattevansc3.bsky.social,So we’re just saying that the woman leader who initiated the changes to GRC legislation and all the women who engaged in the multiple public consultations and all the women that voted for the changes to GRC legislation aren’t women’s rights activists?,2026-05-29T14:37:26.027Z,1,0,0,0
at://did:plc:ui4fla2tokaz3udi27wcgnkc/app.bsky.feed.post/3mmyr4uci5s27,https://bsky.app/profile/exogrim.bsky.social/post/3mmyr4uci5s27,exogrim.bsky.social,Supporting women's rights and women's wrongs,2026-05-29T14:36:36.603Z,0,0,0,0
at://did:plc:rozyqg7p64o2wuywr6bpvyec/app.bsky.feed.post/3mmyqk7jkls2f,https://bsky.app/profile/lesboogie.blacksky.app/post/3mmyqk7jkls2f,lesboogie.blacksky.app,"May 29th, 1851. At the Ohio Women's Rights Convention in Akron, Sojourner Truth delivers her 'Ain't I a Woman?' speech.",2026-05-29T14:26:10.833Z,1,0,0,0
at://did:plc:lrr632kvugzfk2vsghjytvgl/app.bsky.feed.post/3mmyq6k3xus2e,https://bsky.app/profile/nyclu.org/post/3mmyq6k3xus2e,nyclu.org,"This is why we're fighting for universal child care: because all of us deserve access to child care regardless of employment, income, disability, geography, or immigration status.",2026-05-29T14:19:11.255Z,0,0,0,0
at://did:plc:wnhlwfb44kfyi4gb6yc2tvbz/app.bsky.feed.post/3mmypwxp2722s,https://bsky.app/profile/ajsdecepida.bsky.social/post/3mmypwxp2722s,ajsdecepida.bsky.social,"✊🏾📜 On Thu. 29-May-1851, Sojourner Truth rose at the Ohio Women’s Rights Convention and exposed the lie that freedom could be partial. Her exact words are disputed; her demand was not. #SojournerTruth #BlackHistory #WomensRights #Intersectionality ⤵",2026-05-29T14:15:25.092Z,0,0,0,0
at://did:plc:brzipn6r3xw3mvfehyx7h6v2/app.bsky.feed.post/3mmypucfv6s2a,https://bsky.app/profile/eczausta.bsky.social/post/3mmypucfv6s2a,eczausta.bsky.social,i support women's rights and wrongs,2026-05-29T14:13:55.662Z,173,46,0,0
at://did:plc:v4us3a725gax4g5r4ot5mxcy/app.bsky.feed.post/3mmypscfjdk23,https://bsky.app/profile/johnpreid.bsky.social/post/3mmypscfjdk23,johnpreid.bsky.social,When Farage walks into Downing Street it’s anti white racist misogynists who think defending men in dresses rights is somehow more important than women’s rights he needs to thank and the Labour Party is complicit in this and they own it for it happening if Labour wants to stop it it’s gig to,2026-05-29T14:12:48.543Z,0,0,2,0
at://did:plc:nwxdq7ckrpjtwncb3wqhlyrc/app.bsky.feed.post/3mmypcmwkfs2l,https://bsky.app/profile/louise0202.bsky.social/post/3mmypcmwkfs2l,louise0202.bsky.social,"Christian Nationalists, Christian Dominionists, and Women’s Rights - Skeptic apple.news/AkGKjV0PwOAK...",2026-05-29T14:04:02.715Z,0,0,0,0
at://did:plc:d4z6zveh6n4qifdn223mj4uk/app.bsky.feed.post/3mmypcaq2cs2t,https://bsky.app/profile/howranaterrellcsit.bsky.social/post/3mmypcaq2cs2t,howranaterrellcsit.bsky.social,"On this day in 1851, Sojourner Truth delivered a speech about Black women’s rights at the Ohio Women’s Rights Convention. It has been widely reported as the “Ain’t I a Woman?” speech, but that has been debated by historians. Nonetheless, Truth addressed racism and sexism.",2026-05-29T14:03:49.915Z,0,0,0,0
at://did:plc:ba4ljetiaeiu5vrpfhymga7a/app.bsky.feed.post/3mmypbnwkbc26,https://bsky.app/profile/silicology.bsky.social/post/3mmypbnwkbc26,silicology.bsky.social,"History shows that major shifts — abolition movements, women’s rights, labor rights, environmental awareness, open-source software, public health systems — often took decades of sustained coordination and repeated effort before becoming mainstream.",2026-05-29T14:03:30.191Z,1,0,1,0
at://did:plc:ituyfq7lklxce2do3trp7owl/app.bsky.feed.post/3mmyp4kjcdc2g,https://bsky.app/profile/langurlover.bsky.social/post/3mmyp4kjcdc2g,langurlover.bsky.social,"1851: At the Ohio Women’s Rights Convention, formerly enslaved woman Sojourner Truth rises 2speak and assert her right  2equality as a woman, as well as a Black American. The exact wording of her speech, which becomes famous for the refrain, “Ain’t I a Woman?” has been lost to history. #BlackHistory",2026-05-29T14:00:38.858Z,3,2,1,0
at://did:plc:eh5qoe5ddcgh5hwyqlvuw5f5/app.bsky.feed.post/3mmyp3y7m5x22,https://bsky.app/profile/cjf-fjc.bsky.social/post/3mmyp3y7m5x22,cjf-fjc.bsky.social,"Landsberg Award Finalist Spotlight: @rimaelkouri.bsky.social of @lapresse.ca was shortlisted for her columns examining the fragility of women's rights. Together, they argue that meaningful progress depends on sustained vigilance, systemic change and greater representation of women in leadership. /1",2026-05-29T14:00:19.628Z,1,1,1,0
at://did:plc:s3mg3yhufy3ky3ipj3wy5ik4/app.bsky.feed.post/3mmyp3gxyrk2m,https://bsky.app/profile/jsoysouvanh.bsky.social/post/3mmyp3gxyrk2m,jsoysouvanh.bsky.social,Better than having women's rights infringed upon by creeper migrant men in their own toilets!,2026-05-29T14:00:01.591Z,0,0,0,0
at://did:plc:watcsy3nqo3robcwougt4ehh/app.bsky.feed.post/3mmyoumx32k23,https://bsky.app/profile/pedicureguy.bsky.social/post/3mmyoumx32k23,pedicureguy.bsky.social,I'm all in for women's rights and equality. Have a fantastic day. Shawn the pedicure guy👣💅😉,2026-05-29T13:56:12.970Z,0,0,0,0
at://did:plc:nhdtzg7mmjr3bhiqozvlqhez/app.bsky.feed.post/3mmym5ja22k2v,https://bsky.app/profile/dwellsjournal.bsky.social/post/3mmym5ja22k2v,dwellsjournal.bsky.social,"This Day in the History of Kindness, May 29

On May 29, 1851, Sojourner Truth spoke at the women’s rights convention in Akron, Ohio.",2026-05-29T13:07:29.834Z,0,0,1,0
at://did:plc:dj2og4fejbzniy3qkvua33so/app.bsky.feed.post/3mmylyu2k632j,https://bsky.app/profile/100yearsago.bsky.social/post/3mmylyu2k632j,100yearsago.bsky.social,"[May 29th, 1926] The International Suffrage Congress in Paris passed a resolution for unrestricted business equality. Despite fierce opposition from the League of Women Voters and some French delegates, the measure passed 70 to 38. This marks a significant step for the global women's rights movement",2026-05-29T13:04:53.363Z,0,0,0,0
at://did:plc:x5x4ap4zsltihqxgygpxxaym/app.bsky.feed.post/3mmylqfdges2s,https://bsky.app/profile/jillhasday.bsky.social/post/3mmylqfdges2s,jillhasday.bsky.social,"On this day in 1851, Sojourner Truth, a suffragist and abolitionist from New York, spoke at the Ohio Woman’s Rights Convention in Akron.  She probably never used the refrain “Ain’t I a Woman,” but she did mock white men who opposed women’s rights.  #WeTheMen

blogs.loc.gov/headlinesand...",2026-05-29T13:00:09.541Z,775,210,13,8
at://did:plc:bjdjomgx7t7f3agie7ndvosb/app.bsky.feed.post/3mmylgbnm6k2p,https://bsky.app/profile/tehsamantha.bsky.social/post/3mmylgbnm6k2p,tehsamantha.bsky.social,"It's used after they've exhausted all the slurs for trans people to say ""how dare you question our use of slurs? Don't you know this is about WOMEN'S RIGHTS!?""",2026-05-29T12:54:30.028Z,1,0,1,0
at://did:plc:bjdjomgx7t7f3agie7ndvosb/app.bsky.feed.post/3mmyl57aicc2a,https://bsky.app/profile/tehsamantha.bsky.social/post/3mmyl57aicc2a,tehsamantha.bsky.social,"This may seem a petty point but language is important and revealing. We're constantly emphasised in the media as a sideshow for people to look at and debate. Yet we can't call that out because this is actually about ""women's rights""

Yet ""women's rights"" is only ever used in a reactionary way",2026-05-29T12:49:25.619Z,2,0,1,0
at://did:plc:bjdjomgx7t7f3agie7ndvosb/app.bsky.feed.post/3mmyl57aefc2a,https://bsky.app/profile/tehsamantha.bsky.social/post/3mmyl57aefc2a,tehsamantha.bsky.social,"Trans rights are apparently such a problem with women's rights we still only call it the ""trans debate"" or ""trans issues"" or ""trans row"". It's never called the ""women's debate"" because it's entirely about debating and restricting trans people",2026-05-29T12:49:25.618Z,3,0,1,0
at://did:plc:7jzcvltv54nymu3esx3n5wxq/app.bsky.feed.post/3mmyksgmpms2w,https://bsky.app/profile/thinkingcc.bsky.social/post/3mmyksgmpms2w,thinkingcc.bsky.social,"You mean, you oppose a war against an oppressive group that has killed far more Iranians while crushing dissent? Those who obliterate women’s rights? You can’t get any more anti-democratic than the IRGC…",2026-05-29T12:43:24.264Z,0,0,0,0
at://did:plc:jpw3yieqid6tcywrp7yfguol/app.bsky.feed.post/3mmykh7cp422b,https://bsky.app/profile/eastsplaining.bsky.social/post/3mmykh7cp422b,eastsplaining.bsky.social,"The part where it was mostly empty promises. ""Women's rights"" in Soviet Union were as real as Donald Trump's ""lowering prices"".",2026-05-29T12:37:07.497Z,0,0,0,0
at://did:plc:ndpimx6b354av7omhvflkqpb/app.bsky.feed.post/3mmyk2nfv7c2w,https://bsky.app/profile/lmnash123.bsky.social/post/3mmyk2nfv7c2w,lmnash123.bsky.social,"You are not anti-war.

Whether you are genuinely socialist, I can't say.

You certainly aren't anti-imperialist, nor anti-colonialist.  

Nor do you believe and defend human rights, especially indigenous rights, women's rights, and LGBTQ rights. Not for non Americans, anyway.",2026-05-29T12:30:06.065Z,1,0,0,0
at://did:plc:bi65gimlgyzlwowmhi5bkixl/app.bsky.feed.post/3mmyjkpzfxs2h,https://bsky.app/profile/fedupwithbs.bsky.social/post/3mmyjkpzfxs2h,fedupwithbs.bsky.social,"Has a private army (ICE)
Is supported by a corrupt conservative majority Supreme Court
Facilitated the destruction of women's rights
Doesn’t know who he’s pardoned
Wouldn’t tell the truth even if his children’s lives depended on it
Stole from a veteran’s charity",2026-05-29T12:21:11.919Z,0,0,1,0
at://did:plc:zhbhwsqkcvnmetkjfjn2hqmx/app.bsky.feed.post/3mmyj5mdoyk25,https://bsky.app/profile/biologically.bsky.social/post/3mmyj5mdoyk25,biologically.bsky.social,"Transwomen wanting to enter a women-only sport, or safe space, toilet, changing room etc have the burden, the onus, to persuade us all by argument to change the hard-fought situation of creating & enforcing women's rights legislation. It's not for us to present ANY argument!",2026-05-29T12:13:51.875Z,0,0,0,0
at://did:plc:sgjgzuvgkirqy6hpbtjqqbu2/app.bsky.feed.post/3mmyii4f65k2k,https://bsky.app/profile/erosen1.bsky.social/post/3mmyii4f65k2k,erosen1.bsky.social,"#BLM OTD 1851 abolitionist/women's rights activist Sojourner Truth gave her electrifying ""Ain't I a Woman?"" speech on racial and gender inequalities at the Women's Rights Convention in Akron, OH. She escaped slavery in 1826 & became known for her oratories.
#BlackAmericanHistoryIsAmericanHistory",2026-05-29T12:01:50.498Z,22,10,1,0
at://did:plc:swj6nxxfi5gcpgjdzvo25cri/app.bsky.feed.post/3mmyifhco442b,https://bsky.app/profile/jacobinmag.bsky.social/post/3mmyifhco442b,jacobinmag.bsky.social,"Abolitionist Sojourner Truth delivered her famous ""Ain't I a Woman?"" speech to the 1851 Women's Rights Convention on this day.

The speech challenges discrimination on the basis of race, gender, and intellectual ability, and lays bare the cruelty of slavery.",2026-05-29T12:00:21.193820373Z,33,14,0,1
at://did:plc:vsoykznphsif75whwwudhcxj/app.bsky.feed.post/3mmyicnmidc2n,https://bsky.app/profile/stratheia.bsky.social/post/3mmyicnmidc2n,stratheia.bsky.social,"Afghanistan remains trapped between repression and resistance as Taliban policies continue restricting women’s rights, education and freedoms across the country.
#Afghanistan #Taliban #HumanRights #WomenRights 
Read Full Article: stratheia.com/fire-from-wi...",2026-05-29T11:58:47.235Z,0,0,0,0
at://did:plc:pp66gvuh6w7tnshtvjxll72e/app.bsky.feed.post/3mmyi67bvb22n,https://bsky.app/profile/mlipsitt.bsky.social/post/3mmyi67bvb22n,mlipsitt.bsky.social,"05/29/26 AM
You can put me on mute & block me. I don't care. I'll not stop! There're NO Civil Rights in Trump & Kimberly Richey’s Deranged America! I'll repeat this Every Day until Reality Sinks In. No children's rights, women's rights, disability rights, minority rights! 150 yrs gone! Get Louder!",2026-05-29T11:56:17.996Z,29,9,1,0
